datetime,temperature_2m,relative_humidity_2m,precipitation,snowfall,wind_speed_10m,weather_code,date,hour,weekday,month,year
2023-02-23 18:00:00,8.1,88,0.1,0.0,9.7,51,2023-02-23,18,Thursday,2,2023
2023-02-23 19:00:00,7.7,93,0.4,0.0,9.2,51,2023-02-23,19,Thursday,2,2023
2023-02-23 20:00:00,7.3,94,0.2,0.0,11.3,51,2023-02-23,20,Thursday,2,2023
2023-02-23 21:00:00,7.1,92,0.0,0.0,12.3,3,2023-02-23,21,Thursday,2,2023
2023-02-23 22:00:00,6.8,94,0.0,0.0,14.1,3,2023-02-23,22,Thursday,2,2023
2023-02-23 23:00:00,6.6,91,0.0,0.0,14.9,3,2023-02-23,23,Thursday,2,2023
2023-02-24 00:00:00,6.1,89,0.0,0.0,12.8,3,2023-02-24,0,Friday,2,2023
2023-02-24 01:00:00,5.7,87,0.0,0.0,11.3,3,2023-02-24,1,Friday,2,2023
2023-02-24 02:00:00,5.3,83,0.0,0.0,9.4,3,2023-02-24,2,Friday,2,2023
2023-02-24 03:00:00,5.2,82,0.0,0.0,8.7,3,2023-02-24,3,Friday,2,2023
2023-02-24 04:00:00,4.9,81,0.0,0.0,9.0,3,2023-02-24,4,Friday,2,2023
2023-02-24 05:00:00,4.6,80,0.0,0.0,5.5,3,2023-02-24,5,Friday,2,2023
2023-02-24 06:00:00,3.5,87,0.0,0.0,5.5,3,2023-02-24,6,Friday,2,2023
2023-02-24 07:00:00,1.8,94,0.0,0.0,5.8,3,2023-02-24,7,Friday,2,2023
2023-02-24 08:00:00,0.6,95,0.0,0.0,6.5,3,2023-02-24,8,Friday,2,2023
2023-02-24 09:00:00,0.9,94,0.0,0.0,8.0,3,2023-02-24,9,Friday,2,2023
2023-02-24 10:00:00,2.4,89,0.0,0.0,11.2,3,2023-02-24,10,Friday,2,2023
2023-02-24 11:00:00,4.4,81,0.0,0.0,11.6,3,2023-02-24,11,Friday,2,2023
2023-02-24 12:00:00,5.6,71,0.0,0.0,16.5,3,2023-02-24,12,Friday,2,2023
2023-02-24 13:00:00,5.7,72,0.1,0.0,17.2,51,2023-02-24,13,Friday,2,2023
2023-02-24 14:00:00,5.4,77,0.2,0.0,16.1,51,2023-02-24,14,Friday,2,2023
2023-02-24 15:00:00,5.4,80,0.2,0.0,20.5,51,2023-02-24,15,Friday,2,2023
2023-02-24 16:00:00,5.7,83,0.1,0.0,17.7,51,2023-02-24,16,Friday,2,2023
2023-02-24 17:00:00,6.2,86,0.0,0.0,20.6,3,2023-02-24,17,Friday,2,2023
2023-02-24 18:00:00,6.2,90,0.1,0.0,18.3,51,2023-02-24,18,Friday,2,2023
2023-02-24 19:00:00,6.2,87,0.2,0.0,16.7,51,2023-02-24,19,Friday,2,2023
2023-02-24 20:00:00,5.1,91,0.0,0.0,15.8,1,2023-02-24,20,Friday,2,2023
2023-02-24 21:00:00,4.8,89,0.1,0.0,16.3,51,2023-02-24,21,Friday,2,2023
2023-02-24 22:00:00,4.8,90,0.0,0.0,14.5,1,2023-02-24,22,Friday,2,2023
2023-02-24 23:00:00,4.1,92,0.0,0.0,12.8,0,2023-02-24,23,Friday,2,2023
2023-02-25 00:00:00,3.6,92,0.0,0.0,12.0,1,2023-02-25,0,Saturday,2,2023
2023-02-25 01:00:00,3.2,92,0.0,0.0,11.7,1,2023-02-25,1,Saturday,2,2023
2023-02-25 02:00:00,3.2,90,0.0,0.0,12.5,1,2023-02-25,2,Saturday,2,2023
2023-02-25 03:00:00,3.0,90,0.0,0.0,11.8,1,2023-02-25,3,Saturday,2,2023
2023-02-25 04:00:00,2.6,92,0.0,0.0,11.0,1,2023-02-25,4,Saturday,2,2023
2023-02-25 05:00:00,2.2,91,0.0,0.0,12.1,2,2023-02-25,5,Saturday,2,2023
2023-02-25 06:00:00,2.5,89,0.0,0.0,12.0,3,2023-02-25,6,Saturday,2,2023
2023-02-25 07:00:00,2.6,88,0.0,0.0,11.6,2,2023-02-25,7,Saturday,2,2023
2023-02-25 08:00:00,2.5,86,0.0,0.0,12.4,1,2023-02-25,8,Saturday,2,2023
2023-02-25 09:00:00,2.9,82,0.0,0.0,13.2,1,2023-02-25,9,Saturday,2,2023
2023-02-25 10:00:00,4.2,78,0.0,0.0,15.1,1,2023-02-25,10,Saturday,2,2023
2023-02-25 11:00:00,5.6,70,0.0,0.0,17.1,0,2023-02-25,11,Saturday,2,2023
2023-02-25 12:00:00,6.4,66,0.0,0.0,20.4,2,2023-02-25,12,Saturday,2,2023
2023-02-25 13:00:00,7.0,61,0.0,0.0,22.3,1,2023-02-25,13,Saturday,2,2023
2023-02-25 14:00:00,6.0,67,0.2,0.0,18.8,51,2023-02-25,14,Saturday,2,2023
2023-02-25 15:00:00,6.4,66,0.0,0.0,19.5,2,2023-02-25,15,Saturday,2,2023
2023-02-25 16:00:00,6.3,67,0.0,0.0,18.5,0,2023-02-25,16,Saturday,2,2023
2023-02-25 17:00:00,6.9,57,0.0,0.0,21.8,2,2023-02-25,17,Saturday,2,2023
2023-02-25 18:00:00,6.2,55,0.0,0.0,19.0,0,2023-02-25,18,Saturday,2,2023
2023-02-25 19:00:00,4.7,60,0.0,0.0,19.3,0,2023-02-25,19,Saturday,2,2023
2023-02-25 20:00:00,3.5,62,0.0,0.0,18.0,0,2023-02-25,20,Saturday,2,2023
2023-02-25 21:00:00,2.5,64,0.0,0.0,14.7,0,2023-02-25,21,Saturday,2,2023
2023-02-25 22:00:00,1.4,69,0.0,0.0,11.9,0,2023-02-25,22,Saturday,2,2023
2023-02-25 23:00:00,0.6,74,0.0,0.0,12.1,0,2023-02-25,23,Saturday,2,2023
2023-02-26 00:00:00,0.2,79,0.0,0.0,12.5,0,2023-02-26,0,Sunday,2,2023
2023-02-26 01:00:00,-0.2,82,0.0,0.0,12.1,0,2023-02-26,1,Sunday,2,2023
2023-02-26 02:00:00,-0.8,85,0.0,0.0,10.5,0,2023-02-26,2,Sunday,2,2023
2023-02-26 03:00:00,-1.1,87,0.0,0.0,10.1,1,2023-02-26,3,Sunday,2,2023
2023-02-26 04:00:00,-1.3,87,0.0,0.0,10.5,0,2023-02-26,4,Sunday,2,2023
2023-02-26 05:00:00,-1.1,84,0.0,0.0,13.6,0,2023-02-26,5,Sunday,2,2023
2023-02-26 06:00:00,-0.4,77,0.0,0.0,17.8,0,2023-02-26,6,Sunday,2,2023
2023-02-26 07:00:00,-0.8,72,0.0,0.0,15.9,0,2023-02-26,7,Sunday,2,2023
2023-02-26 08:00:00,-1.2,68,0.0,0.0,16.8,0,2023-02-26,8,Sunday,2,2023
2023-02-26 09:00:00,-1.4,65,0.0,0.0,16.7,0,2023-02-26,9,Sunday,2,2023
2023-02-26 10:00:00,-0.2,65,0.0,0.0,16.3,0,2023-02-26,10,Sunday,2,2023
2023-02-26 11:00:00,1.4,61,0.0,0.0,17.9,0,2023-02-26,11,Sunday,2,2023
2023-02-26 12:00:00,2.6,59,0.0,0.0,21.4,0,2023-02-26,12,Sunday,2,2023
2023-02-26 13:00:00,3.6,51,0.0,0.0,25.5,1,2023-02-26,13,Sunday,2,2023
2023-02-26 14:00:00,4.0,49,0.0,0.0,24.4,1,2023-02-26,14,Sunday,2,2023
2023-02-26 15:00:00,4.3,47,0.0,0.0,24.5,2,2023-02-26,15,Sunday,2,2023
2023-02-26 16:00:00,4.8,44,0.0,0.0,25.7,1,2023-02-26,16,Sunday,2,2023
2023-02-26 17:00:00,4.8,45,0.0,0.0,27.0,2,2023-02-26,17,Sunday,2,2023
2023-02-26 18:00:00,4.3,49,0.0,0.0,22.0,2,2023-02-26,18,Sunday,2,2023
2023-02-26 19:00:00,3.4,54,0.0,0.0,16.4,0,2023-02-26,19,Sunday,2,2023
2023-02-26 20:00:00,2.1,60,0.0,0.0,13.0,0,2023-02-26,20,Sunday,2,2023
2023-02-26 21:00:00,1.1,65,0.0,0.0,12.7,0,2023-02-26,21,Sunday,2,2023
2023-02-26 22:00:00,0.9,67,0.0,0.0,17.9,0,2023-02-26,22,Sunday,2,2023
2023-02-26 23:00:00,1.4,66,0.0,0.0,20.5,0,2023-02-26,23,Sunday,2,2023
2023-02-27 00:00:00,0.8,69,0.0,0.0,16.8,0,2023-02-27,0,Monday,2,2023
2023-02-27 01:00:00,0.1,73,0.0,0.0,15.3,0,2023-02-27,1,Monday,2,2023
2023-02-27 02:00:00,-0.6,76,0.0,0.0,14.3,0,2023-02-27,2,Monday,2,2023
2023-02-27 03:00:00,-1.1,79,0.0,0.0,13.0,0,2023-02-27,3,Monday,2,2023
2023-02-27 04:00:00,-1.7,83,0.0,0.0,12.3,0,2023-02-27,4,Monday,2,2023
2023-02-27 05:00:00,-2.0,85,0.0,0.0,12.8,0,2023-02-27,5,Monday,2,2023
2023-02-27 06:00:00,-2.2,86,0.0,0.0,12.8,0,2023-02-27,6,Monday,2,2023
2023-02-27 07:00:00,-2.5,88,0.0,0.0,11.2,0,2023-02-27,7,Monday,2,2023
2023-02-27 08:00:00,-2.8,89,0.0,0.0,9.7,0,2023-02-27,8,Monday,2,2023
2023-02-27 09:00:00,-2.8,89,0.0,0.0,10.9,0,2023-02-27,9,Monday,2,2023
2023-02-27 10:00:00,-1.1,84,0.0,0.0,11.0,0,2023-02-27,10,Monday,2,2023
2023-02-27 11:00:00,0.9,78,0.0,0.0,11.7,0,2023-02-27,11,Monday,2,2023
2023-02-27 12:00:00,2.8,71,0.0,0.0,12.7,0,2023-02-27,12,Monday,2,2023
2023-02-27 13:00:00,4.1,61,0.0,0.0,16.4,0,2023-02-27,13,Monday,2,2023
2023-02-27 14:00:00,4.7,57,0.0,0.0,15.8,0,2023-02-27,14,Monday,2,2023
2023-02-27 15:00:00,5.8,48,0.0,0.0,20.8,3,2023-02-27,15,Monday,2,2023
2023-02-27 16:00:00,5.4,54,0.0,0.0,22.0,3,2023-02-27,16,Monday,2,2023
2023-02-27 17:00:00,5.1,55,0.0,0.0,19.9,3,2023-02-27,17,Monday,2,2023
2023-02-27 18:00:00,4.9,55,0.0,0.0,18.7,3,2023-02-27,18,Monday,2,2023
2023-02-27 19:00:00,4.4,58,0.0,0.0,14.8,3,2023-02-27,19,Monday,2,2023
2023-02-27 20:00:00,4.1,59,0.0,0.0,15.1,3,2023-02-27,20,Monday,2,2023
2023-02-27 21:00:00,4.0,58,0.0,0.0,13.6,3,2023-02-27,21,Monday,2,2023
2023-02-27 22:00:00,3.4,60,0.0,0.0,12.2,2,2023-02-27,22,Monday,2,2023
2023-02-27 23:00:00,1.4,71,0.0,0.0,8.7,2,2023-02-27,23,Monday,2,2023
2023-02-28 00:00:00,0.2,78,0.0,0.0,8.7,3,2023-02-28,0,Tuesday,2,2023
2023-02-28 01:00:00,0.2,78,0.0,0.0,9.4,0,2023-02-28,1,Tuesday,2,2023
2023-02-28 02:00:00,-0.6,81,0.0,0.0,11.5,2,2023-02-28,2,Tuesday,2,2023
2023-02-28 03:00:00,-0.9,81,0.0,0.0,11.7,0,2023-02-28,3,Tuesday,2,2023
2023-02-28 04:00:00,-1.5,83,0.0,0.0,11.5,0,2023-02-28,4,Tuesday,2,2023
2023-02-28 05:00:00,-2.0,84,0.0,0.0,9.9,0,2023-02-28,5,Tuesday,2,2023
2023-02-28 06:00:00,-2.3,84,0.0,0.0,10.5,1,2023-02-28,6,Tuesday,2,2023
2023-02-28 07:00:00,-2.0,81,0.0,0.0,8.9,3,2023-02-28,7,Tuesday,2,2023
2023-02-28 08:00:00,-1.7,80,0.0,0.0,8.4,3,2023-02-28,8,Tuesday,2,2023
2023-02-28 09:00:00,-0.5,74,0.0,0.0,10.2,3,2023-02-28,9,Tuesday,2,2023
2023-02-28 10:00:00,0.2,75,0.0,0.0,7.7,3,2023-02-28,10,Tuesday,2,2023
2023-02-28 11:00:00,1.0,71,0.0,0.0,9.2,2,2023-02-28,11,Tuesday,2,2023
2023-02-28 12:00:00,2.4,64,0.0,0.0,10.3,0,2023-02-28,12,Tuesday,2,2023
2023-02-28 13:00:00,3.7,51,0.0,0.0,13.1,0,2023-02-28,13,Tuesday,2,2023
2023-02-28 14:00:00,4.9,41,0.0,0.0,21.0,0,2023-02-28,14,Tuesday,2,2023
2023-02-28 15:00:00,5.2,41,0.0,0.0,21.3,0,2023-02-28,15,Tuesday,2,2023
2023-02-28 16:00:00,5.2,42,0.0,0.0,19.6,0,2023-02-28,16,Tuesday,2,2023
2023-02-28 17:00:00,5.2,43,0.0,0.0,18.8,0,2023-02-28,17,Tuesday,2,2023
2023-02-28 18:00:00,4.6,47,0.0,0.0,16.9,0,2023-02-28,18,Tuesday,2,2023
2023-02-28 19:00:00,3.1,54,0.0,0.0,11.3,1,2023-02-28,19,Tuesday,2,2023
2023-02-28 20:00:00,1.7,59,0.0,0.0,12.8,0,2023-02-28,20,Tuesday,2,2023
2023-02-28 21:00:00,1.3,60,0.0,0.0,13.7,0,2023-02-28,21,Tuesday,2,2023
2023-02-28 22:00:00,0.6,64,0.0,0.0,11.9,0,2023-02-28,22,Tuesday,2,2023
2023-02-28 23:00:00,-0.2,69,0.0,0.0,10.7,0,2023-02-28,23,Tuesday,2,2023
2023-03-01 00:00:00,-0.9,73,0.0,0.0,10.1,0,2023-03-01,0,Wednesday,3,2023
2023-03-01 01:00:00,-1.5,78,0.0,0.0,10.6,0,2023-03-01,1,Wednesday,3,2023
2023-03-01 02:00:00,-2.0,82,0.0,0.0,8.9,0,2023-03-01,2,Wednesday,3,2023
2023-03-01 03:00:00,-2.2,83,0.0,0.0,9.1,0,2023-03-01,3,Wednesday,3,2023
2023-03-01 04:00:00,-2.5,86,0.0,0.0,8.0,0,2023-03-01,4,Wednesday,3,2023
2023-03-01 05:00:00,-2.9,87,0.0,0.0,9.2,0,2023-03-01,5,Wednesday,3,2023
2023-03-01 06:00:00,-3.0,88,0.0,0.0,10.2,0,2023-03-01,6,Wednesday,3,2023
2023-03-01 07:00:00,-3.2,89,0.0,0.0,10.4,0,2023-03-01,7,Wednesday,3,2023
2023-03-01 08:00:00,-3.5,89,0.0,0.0,9.8,0,2023-03-01,8,Wednesday,3,2023
2023-03-01 09:00:00,-3.2,88,0.0,0.0,11.2,0,2023-03-01,9,Wednesday,3,2023
2023-03-01 10:00:00,-1.5,83,0.0,0.0,9.9,0,2023-03-01,10,Wednesday,3,2023
2023-03-01 11:00:00,0.3,77,0.0,0.0,10.7,0,2023-03-01,11,Wednesday,3,2023
2023-03-01 12:00:00,2.2,70,0.0,0.0,12.5,0,2023-03-01,12,Wednesday,3,2023
2023-03-01 13:00:00,3.7,63,0.0,0.0,14.3,3,2023-03-01,13,Wednesday,3,2023
2023-03-01 14:00:00,4.9,56,0.0,0.0,14.3,0,2023-03-01,14,Wednesday,3,2023
2023-03-01 15:00:00,5.6,55,0.0,0.0,14.8,0,2023-03-01,15,Wednesday,3,2023
2023-03-01 16:00:00,6.0,53,0.0,0.0,16.1,0,2023-03-01,16,Wednesday,3,2023
2023-03-01 17:00:00,6.0,53,0.0,0.0,17.3,0,2023-03-01,17,Wednesday,3,2023
2023-03-01 18:00:00,5.5,57,0.0,0.0,16.0,0,2023-03-01,18,Wednesday,3,2023
2023-03-01 19:00:00,4.0,63,0.0,0.0,13.0,0,2023-03-01,19,Wednesday,3,2023
2023-03-01 20:00:00,2.5,68,0.0,0.0,12.3,0,2023-03-01,20,Wednesday,3,2023
2023-03-01 21:00:00,1.5,70,0.0,0.0,11.3,0,2023-03-01,21,Wednesday,3,2023
2023-03-01 22:00:00,0.6,72,0.0,0.0,10.3,0,2023-03-01,22,Wednesday,3,2023
2023-03-01 23:00:00,0.1,74,0.0,0.0,11.2,0,2023-03-01,23,Wednesday,3,2023
2023-03-02 00:00:00,-0.3,74,0.0,0.0,11.5,0,2023-03-02,0,Thursday,3,2023
2023-03-02 01:00:00,-0.7,75,0.0,0.0,11.0,0,2023-03-02,1,Thursday,3,2023
2023-03-02 02:00:00,-1.1,77,0.0,0.0,8.4,0,2023-03-02,2,Thursday,3,2023
2023-03-02 03:00:00,-1.2,78,0.0,0.0,9.2,0,2023-03-02,3,Thursday,3,2023
2023-03-02 04:00:00,-1.5,79,0.0,0.0,9.7,0,2023-03-02,4,Thursday,3,2023
2023-03-02 05:00:00,-1.8,80,0.0,0.0,9.5,0,2023-03-02,5,Thursday,3,2023
2023-03-02 06:00:00,-1.9,80,0.0,0.0,10.4,0,2023-03-02,6,Thursday,3,2023
2023-03-02 07:00:00,-2.0,79,0.0,0.0,11.2,0,2023-03-02,7,Thursday,3,2023
2023-03-02 08:00:00,-2.2,80,0.0,0.0,10.2,0,2023-03-02,8,Thursday,3,2023
2023-03-02 09:00:00,-2.0,78,0.0,0.0,10.9,0,2023-03-02,9,Thursday,3,2023
2023-03-02 10:00:00,-0.3,75,0.0,0.0,10.9,0,2023-03-02,10,Thursday,3,2023
2023-03-02 11:00:00,1.5,67,0.0,0.0,13.1,0,2023-03-02,11,Thursday,3,2023
2023-03-02 12:00:00,3.2,64,0.0,0.0,13.0,0,2023-03-02,12,Thursday,3,2023
2023-03-02 13:00:00,4.8,61,0.0,0.0,12.7,0,2023-03-02,13,Thursday,3,2023
2023-03-02 14:00:00,6.5,57,0.0,0.0,13.3,0,2023-03-02,14,Thursday,3,2023
2023-03-02 15:00:00,7.7,54,0.0,0.0,15.2,0,2023-03-02,15,Thursday,3,2023
2023-03-02 16:00:00,8.4,54,0.0,0.0,15.6,0,2023-03-02,16,Thursday,3,2023
2023-03-02 17:00:00,8.6,54,0.0,0.0,15.2,0,2023-03-02,17,Thursday,3,2023
2023-03-02 18:00:00,8.1,59,0.0,0.0,13.7,0,2023-03-02,18,Thursday,3,2023
2023-03-02 19:00:00,6.4,68,0.0,0.0,11.6,0,2023-03-02,19,Thursday,3,2023
2023-03-02 20:00:00,4.6,76,0.0,0.0,12.2,0,2023-03-02,20,Thursday,3,2023
2023-03-02 21:00:00,3.8,83,0.0,0.0,13.9,0,2023-03-02,21,Thursday,3,2023
2023-03-02 22:00:00,3.1,91,0.0,0.0,15.0,0,2023-03-02,22,Thursday,3,2023
2023-03-02 23:00:00,2.5,92,0.0,0.0,14.6,0,2023-03-02,23,Thursday,3,2023
2023-03-03 00:00:00,1.6,94,0.0,0.0,13.6,0,2023-03-03,0,Friday,3,2023
2023-03-03 01:00:00,0.9,95,0.0,0.0,12.0,0,2023-03-03,1,Friday,3,2023
2023-03-03 02:00:00,0.6,94,0.0,0.0,11.3,0,2023-03-03,2,Friday,3,2023
2023-03-03 03:00:00,0.2,94,0.0,0.0,11.0,0,2023-03-03,3,Friday,3,2023
2023-03-03 04:00:00,-0.2,94,0.0,0.0,8.9,0,2023-03-03,4,Friday,3,2023
2023-03-03 05:00:00,-0.8,96,0.0,0.0,8.9,0,2023-03-03,5,Friday,3,2023
2023-03-03 06:00:00,-1.0,97,0.0,0.0,9.8,1,2023-03-03,6,Friday,3,2023
2023-03-03 07:00:00,-1.1,97,0.0,0.0,9.8,3,2023-03-03,7,Friday,3,2023
2023-03-03 08:00:00,-0.6,98,0.0,0.0,11.6,3,2023-03-03,8,Friday,3,2023
2023-03-03 09:00:00,-0.6,99,0.0,0.0,13.0,3,2023-03-03,9,Friday,3,2023
2023-03-03 10:00:00,-0.2,96,0.0,0.0,12.8,3,2023-03-03,10,Friday,3,2023
2023-03-03 11:00:00,0.9,90,0.0,0.0,14.3,3,2023-03-03,11,Friday,3,2023
2023-03-03 12:00:00,2.2,86,0.0,0.0,15.1,3,2023-03-03,12,Friday,3,2023
2023-03-03 13:00:00,3.4,82,0.0,0.0,15.4,3,2023-03-03,13,Friday,3,2023
2023-03-03 14:00:00,3.2,80,0.0,0.0,13.6,3,2023-03-03,14,Friday,3,2023
2023-03-03 15:00:00,4.0,77,0.0,0.0,13.8,3,2023-03-03,15,Friday,3,2023
2023-03-03 16:00:00,4.8,74,0.0,0.0,13.9,3,2023-03-03,16,Friday,3,2023
2023-03-03 17:00:00,5.4,71,0.0,0.0,14.0,3,2023-03-03,17,Friday,3,2023
2023-03-03 18:00:00,5.9,67,0.0,0.0,14.2,3,2023-03-03,18,Friday,3,2023
2023-03-03 19:00:00,5.4,73,0.0,0.0,5.5,3,2023-03-03,19,Friday,3,2023
2023-03-03 20:00:00,4.2,81,0.0,0.0,5.9,3,2023-03-03,20,Friday,3,2023
2023-03-03 21:00:00,4.6,78,0.0,0.0,7.6,3,2023-03-03,21,Friday,3,2023
2023-03-03 22:00:00,4.3,80,0.0,0.0,9.8,3,2023-03-03,22,Friday,3,2023
2023-03-03 23:00:00,4.0,82,0.0,0.0,9.8,3,2023-03-03,23,Friday,3,2023
2023-03-04 00:00:00,3.8,82,0.0,0.0,10.1,3,2023-03-04,0,Saturday,3,2023
2023-03-04 01:00:00,3.2,85,0.0,0.0,9.0,2,2023-03-04,1,Saturday,3,2023
2023-03-04 02:00:00,2.1,84,0.0,0.0,8.9,1,2023-03-04,2,Saturday,3,2023
2023-03-04 03:00:00,2.0,81,0.0,0.0,6.9,2,2023-03-04,3,Saturday,3,2023
2023-03-04 04:00:00,1.5,85,0.0,0.0,6.8,3,2023-03-04,4,Saturday,3,2023
2023-03-04 05:00:00,2.5,81,0.0,0.0,4.9,3,2023-03-04,5,Saturday,3,2023
2023-03-04 06:00:00,2.2,84,0.0,0.0,6.1,3,2023-03-04,6,Saturday,3,2023
2023-03-04 07:00:00,2.9,84,0.0,0.0,6.7,3,2023-03-04,7,Saturday,3,2023
2023-03-04 08:00:00,3.3,88,0.0,0.0,7.1,3,2023-03-04,8,Saturday,3,2023
2023-03-04 09:00:00,3.7,90,0.2,0.0,7.1,51,2023-03-04,9,Saturday,3,2023
2023-03-04 10:00:00,4.4,87,0.0,0.0,7.6,3,2023-03-04,10,Saturday,3,2023
2023-03-04 11:00:00,5.3,81,0.0,0.0,9.5,3,2023-03-04,11,Saturday,3,2023
2023-03-04 12:00:00,6.4,77,0.0,0.0,9.4,3,2023-03-04,12,Saturday,3,2023
2023-03-04 13:00:00,6.9,75,0.0,0.0,12.5,2,2023-03-04,13,Saturday,3,2023
2023-03-04 14:00:00,6.9,72,0.1,0.0,14.5,51,2023-03-04,14,Saturday,3,2023
2023-03-04 15:00:00,6.9,73,0.0,0.0,14.8,3,2023-03-04,15,Saturday,3,2023
2023-03-04 16:00:00,6.9,78,0.0,0.0,14.7,3,2023-03-04,16,Saturday,3,2023
2023-03-04 17:00:00,7.2,78,0.1,0.0,15.5,51,2023-03-04,17,Saturday,3,2023
2023-03-04 18:00:00,7.1,79,0.0,0.0,14.2,3,2023-03-04,18,Saturday,3,2023
2023-03-04 19:00:00,6.7,81,0.0,0.0,11.9,3,2023-03-04,19,Saturday,3,2023
2023-03-04 20:00:00,6.2,85,0.0,0.0,12.3,3,2023-03-04,20,Saturday,3,2023
2023-03-04 21:00:00,5.4,88,0.0,0.0,11.8,2,2023-03-04,21,Saturday,3,2023
2023-03-04 22:00:00,4.6,89,0.0,0.0,10.1,3,2023-03-04,22,Saturday,3,2023
2023-03-04 23:00:00,4.5,84,0.0,0.0,6.8,3,2023-03-04,23,Saturday,3,2023
2023-03-05 00:00:00,4.5,84,0.0,0.0,5.5,3,2023-03-05,0,Sunday,3,2023
2023-03-05 01:00:00,4.0,90,0.0,0.0,4.6,3,2023-03-05,1,Sunday,3,2023
2023-03-05 02:00:00,4.2,84,0.0,0.0,6.6,3,2023-03-05,2,Sunday,3,2023
2023-03-05 03:00:00,3.8,86,0.0,0.0,6.0,3,2023-03-05,3,Sunday,3,2023
2023-03-05 04:00:00,3.7,86,0.0,0.0,7.2,3,2023-03-05,4,Sunday,3,2023
2023-03-05 05:00:00,3.3,89,0.0,0.0,5.4,3,2023-03-05,5,Sunday,3,2023
2023-03-05 06:00:00,3.2,91,0.0,0.0,8.3,3,2023-03-05,6,Sunday,3,2023
2023-03-05 07:00:00,3.0,92,0.0,0.0,8.3,3,2023-03-05,7,Sunday,3,2023
2023-03-05 08:00:00,3.2,91,0.0,0.0,8.3,3,2023-03-05,8,Sunday,3,2023
2023-03-05 09:00:00,3.2,92,0.1,0.0,9.4,51,2023-03-05,9,Sunday,3,2023
2023-03-05 10:00:00,3.8,90,0.1,0.0,7.9,51,2023-03-05,10,Sunday,3,2023
2023-03-05 11:00:00,4.4,85,0.1,0.0,9.5,51,2023-03-05,11,Sunday,3,2023
2023-03-05 12:00:00,4.4,86,0.1,0.0,8.4,51,2023-03-05,12,Sunday,3,2023
2023-03-05 13:00:00,4.6,87,0.1,0.0,8.8,51,2023-03-05,13,Sunday,3,2023
2023-03-05 14:00:00,4.8,84,0.1,0.0,11.4,51,2023-03-05,14,Sunday,3,2023
2023-03-05 15:00:00,5.0,81,0.1,0.0,12.2,51,2023-03-05,15,Sunday,3,2023
2023-03-05 16:00:00,5.1,80,0.1,0.0,12.8,51,2023-03-05,16,Sunday,3,2023
2023-03-05 17:00:00,4.8,82,0.3,0.0,13.5,51,2023-03-05,17,Sunday,3,2023
2023-03-05 18:00:00,4.4,83,0.2,0.0,14.2,51,2023-03-05,18,Sunday,3,2023
2023-03-05 19:00:00,4.1,85,0.0,0.0,11.4,3,2023-03-05,19,Sunday,3,2023
2023-03-05 20:00:00,3.7,87,0.0,0.0,10.2,3,2023-03-05,20,Sunday,3,2023
2023-03-05 21:00:00,3.5,88,0.0,0.0,9.6,3,2023-03-05,21,Sunday,3,2023
2023-03-05 22:00:00,3.2,89,0.0,0.0,8.0,3,2023-03-05,22,Sunday,3,2023
2023-03-05 23:00:00,3.0,90,0.0,0.0,7.7,3,2023-03-05,23,Sunday,3,2023
2023-03-06 00:00:00,3.0,90,0.0,0.0,7.6,3,2023-03-06,0,Monday,3,2023
2023-03-06 01:00:00,2.7,90,0.0,0.0,8.2,3,2023-03-06,1,Monday,3,2023
2023-03-06 02:00:00,2.2,87,0.0,0.0,9.9,3,2023-03-06,2,Monday,3,2023
2023-03-06 03:00:00,2.2,88,0.0,0.0,10.2,3,2023-03-06,3,Monday,3,2023
2023-03-06 04:00:00,2.2,89,0.0,0.0,11.2,3,2023-03-06,4,Monday,3,2023
2023-03-06 05:00:00,2.2,89,0.0,0.0,11.0,3,2023-03-06,5,Monday,3,2023
2023-03-06 06:00:00,1.2,93,0.0,0.0,9.9,3,2023-03-06,6,Monday,3,2023
2023-03-06 07:00:00,0.9,94,0.0,0.0,10.0,3,2023-03-06,7,Monday,3,2023
2023-03-06 08:00:00,1.5,92,0.1,0.0,10.1,51,2023-03-06,8,Monday,3,2023
2023-03-06 09:00:00,1.6,92,0.0,0.0,10.2,3,2023-03-06,9,Monday,3,2023
2023-03-06 10:00:00,2.5,89,0.0,0.0,10.9,3,2023-03-06,10,Monday,3,2023
2023-03-06 11:00:00,4.0,83,0.0,0.0,12.1,3,2023-03-06,11,Monday,3,2023
2023-03-06 12:00:00,4.9,75,0.2,0.0,12.3,51,2023-03-06,12,Monday,3,2023
2023-03-06 13:00:00,5.4,71,0.2,0.0,13.4,51,2023-03-06,13,Monday,3,2023
2023-03-06 14:00:00,5.2,75,0.1,0.0,14.3,51,2023-03-06,14,Monday,3,2023
2023-03-06 15:00:00,6.3,65,0.2,0.0,16.1,51,2023-03-06,15,Monday,3,2023
2023-03-06 16:00:00,6.8,61,0.0,0.0,20.0,3,2023-03-06,16,Monday,3,2023
2023-03-06 17:00:00,6.9,57,0.0,0.0,21.3,3,2023-03-06,17,Monday,3,2023
2023-03-06 18:00:00,6.3,55,0.0,0.0,20.9,3,2023-03-06,18,Monday,3,2023
2023-03-06 19:00:00,6.0,55,0.0,0.0,19.3,3,2023-03-06,19,Monday,3,2023
2023-03-06 20:00:00,5.2,61,0.0,0.0,22.2,3,2023-03-06,20,Monday,3,2023
